corp_code,기업명,사업연도,재무제표,자산총계,부채총계,자본총계,무형자산,영업권,재고자산,매출액,영업이익,당기순이익,영업활동현금흐름,대사,신뢰도,합산표시,손상액,상각액,직전재무제표,기준전환,무형비중,무형비중_중앙값,적용대상,상태,전기무형,전기매출,전기영업이익,전기자산,전기연도,무형증가율,매출성장률,증가괴리,유효상각률,유효상각률변화,무형_매출배수,발생액괴리,영업이익률,영업이익률변화,부채비율,당기손상비율,당기손상여부,자산로그,차기연도,차기손상액,차기무형,차기자산,y_main,y_alt
00130772,(주)SBS,2025,CFS,2044005089985.0,745808265992.0,1298196823993.0,35116031251.0,,1936994197.0,1008457955402.0,18151260224.0,7925077907.0,64847454550.0,성공,확정,False,6946229000.0,3942460000.0,CFS,False,0.017180011646281027,0.0189631936390132,True,사용가능,52529189498.0,1046651436608.0,-19185289826.0,1512366601922.0,2024.0,-0.33149489671191273,-0.03649111812216861,-0.29500377858974414,0.0899640611617715,0.01152104159257629,0.03482151245165373,-0.027848451514089784,0.017999025270978592,0.03632918673158472,0.5744955250298944,0.19780791714047105,1,28.34593227847483,,,,,,
00140131,(주)키다리스튜디오,2021,CFS,290122174756.0,67350906744.0,222771268012.0,16330742959.0,158146061930.0,345070630.0,119118155904.0,6921869365.0,3531860296.0,17275838074.0,성공,확정,False,1442423000.0,3099757000.0,CFS,False,0.05628919255391134,0.1077369373050455,True,사용가능,,,,,,,,,,,0.13709700956218054,-0.04737306891332601,0.05810927236464683,,0.3023321065819494,0.0883256201889498,1,26.393567963470332,2022.0,5228667000.0,18727281484.0,378769210908.0,1.0,1.0
00140131,(주)키다리스튜디오,2022,CFS,378769210908.0,104145178065.0,274624032843.0,18727281484.0,154096905833.0,619521612.0,169433774760.0,4262454699.0,-2539662103.0,9896437499.0,성공,확정,False,5228667000.0,13099365000.0,CFS,False,0.049442459800537235,0.1077369373050455,True,사용가능,16330742959.0,119118155904.0,6921869365.0,290122174756.0,2021.0,0.1467501222091827,0.4224009217918928,-0.2756507995827101,0.7472962443333305,,0.11052862105283831,-0.032832921060789784,0.025157054459995908,-0.03295221790465092,0.37922820150463243,0.2792005344965423,1,26.660192914352987,,,,,,
00145437,주식회사 아센디오,2016,OFS,95172252033.0,23569461768.0,71602790265.0,146705949.0,,733516048.0,5787956897.0,-6237983163.0,-9649131813.0,-2106691192.0,성공,확정,False,412500000.0,55580000.0,CFS,True,0.0015414781710653565,0.0122937481039312,True,사용가능,,,,,,,,,,,0.02534675907418044,-0.07925041658554781,-1.0777521799157241,,0.3291695991283308,2.8117469183202655,1,25.278954266016427,2017.0,15830000.0,5498123800.0,123959637139.0,0.0,0.0
00145437,주식회사 아센디오,2017,CFS,123959637139.0,72537174407.0,51422462732.0,5498123800.0,,397214182.0,35867441449.0,-4326097984.0,-39000491815.0,-1834705768.0,성공,확정,False,15830000.0,36625000.0,OFS,True,0.04435414564689935,0.0122937481039312,True,사용가능,146705949.0,5787956897.0,-6237983163.0,95172252033.0,2016.0,,,,,,0.15329010316550723,-0.2998216750612523,-0.120613509334121,,1.4106126107775931,0.0028791639795378928,0,25.543221842619015,2018.0,6506445000.0,6245518444.0,124156576182.0,1.0,1.0
00145437,주식회사 아센디오,2018,CFS,124156576182.0,71917618234.0,52238957948.0,6245518444.0,,7312245481.0,18081554760.0,-13150653809.0,-27086260814.0,-3357320452.0,성공,확정,False,6506445000.0,370498000.0,CFS,False,0.05030356535319362,0.0122937481039312,True,사용가능,5498123800.0,35867441449.0,-4326097984.0,123959637139.0,2017.0,0.13593630685434913,-0.4958783222463692,0.6318146291007183,0.0630976305820782,,0.34540826421720827,-0.1911210915418283,-0.7272966281689374,-0.6066831188348164,1.3767046866744288,1.041778205979148,1,25.54480931714736,2019.0,5488703000.0,489805763.0,56809693044.0,1.0,1.0
00145437,주식회사 아센디오,2019,CFS,56809693044.0,66303525466.0,-9493832422.0,489805763.0,,99940732.0,31358063663.0,-10832068853.0,-64545339905.0,-8791239557.0,성공,확정,False,5488703000.0,338456000.0,CFS,False,0.008621869557025026,0.0122937481039312,True,사용가능,6245518444.0,18081554760.0,-13150653809.0,124156576182.0,2018.0,-0.9215748432429095,0.7342570414558753,-1.655831884698785,0.10050176935751476,0.03740413877543655,0.01561977066772562,-0.9814187924729249,-0.3454316876644706,0.3818649405044668,-6.983852518015301,11.205876726280986,1,24.762972800297188,2020.0,0.0,1173348497.0,27365808144.0,0.0,0.0
00145437,주식회사 아센디오,2020,CFS,27365808144.0,7425770210.0,19940037934.0,1173348497.0,,292626626.0,21613135030.0,-4062292410.0,-5908709387.0,-6476194645.0,성공,확정,False,0.0,228208000.0,CFS,False,0.04287644241404428,0.0122937481039312,True,사용가능,489805763.0,31358063663.0,-10832068853.0,56809693044.0,2019.0,1.3955383656847664,-0.31076308593946234,1.7063014516242287,0.27442794151878613,0.17392617216127138,0.054288676555776835,0.02073701807064748,-0.1879547971343054,0.15747689053016517,0.3724050192170512,0.0,0,24.032560193136195,,,,,,
00146427,한주에이알티(주),2015,OFS,37521970606.0,12835956299.0,24686014307.0,938787500.0,545133702.0,930204758.0,65600443196.0,3662034851.0,2843897148.0,3009289031.0,성공,확정,False,345930000.0,11250000.0,,False,0.025019674735576973,0.1140251514068185,True,사용가능,,,,,,,,,,,0.01431068837744137,-0.004407867719334357,0.055823324852526196,,0.5199687620435438,0.3684859459675379,1,24.348192481187105,2016.0,738968000.0,542750000.0,40618251699.0,1.0,1.0
00146427,한주에이알티(주),2016,OFS,40618251699.0,14875338532.0,25742913167.0,542750000.0,,1088330981.0,73896030890.0,2583500454.0,2078886924.0,7024067113.0,성공,확정,False,738968000.0,14250000.0,OFS,False,0.013362219625355323,0.1140251514068185,True,사용가능,938787500.0,65600443196.0,3662034851.0,37521970606.0,2015.0,-0.42186064471459195,0.12645627513848604,-0.548316919853078,0.019236772609535702,,0.007344778785316977,-0.12174773610755255,0.03496128848714137,-0.020862036365384827,0.5778420816439993,1.3615255642561033,1,24.427483351773567,2017.0,746968000.0,1063500000.0,32967781626.0,1.0,1.0
00146427,한주에이알티(주),2017,OFS,32967781626.0,12060274918.0,20907506708.0,1063500000.0,,1776539010.0,42797946638.0,-3106233956.0,-4782792888.0,-6708378800.0,성공,확정,False,746968000.0,17250000.0,OFS,False,0.032258767425263214,0.1140251514068185,True,사용가능,542750000.0,73896030890.0,2583500454.0,40618251699.0,2016.0,0.9594656840165822,-0.4208356508117726,1.3803013348283548,0.021478599221789883,0.0022418266122541802,0.02484932300597164,0.05840811292202291,-0.07257904175341899,-0.10754033024056037,0.5768394618467483,0.7023676539727316,1,24.218796607143954,2018.0,747968000.0,1055500000.0,34868729200.0,1.0,1.0
00146427,한주에이알티(주),2018,OFS,34868729200.0,20986323268.0,13882405932.0,1055500000.0,,6630962333.0,28762212883.0,-4206325432.0,-11625465378.0,-7870809645.0,성공,확정,False,747968000.0,20250000.0,OFS,False,0.030270675881127324,0.1140251514068185,True,사용가능,1063500000.0,42797946638.0,-3106233956.0,32967781626.0,2017.0,-0.007522331922896097,-0.32795343836747926,0.32043110644458317,0.019112789051439358,-0.002365810170350525,0.03669745454891118,-0.10767974110739889,-0.14624484733183246,-0.07366580557841347,1.5117209056410699,0.7086385599242065,1,24.27485625303526,2024.0,3643670000.0,4251498352.0,37285619002.0,,
00146427,한주에이알티(주),2024,CFS,37285619002.0,16909126578.0,20376492424.0,4251498352.0,4712272710.0,17329838.0,14264269214.0,-6507549393.0,-10011720046.0,-2161857976.0,성공,확정,False,3643670000.0,466183000.0,CFS,False,0.11402515140681853,0.1140251514068185,True,사용가능,1055500000.0,28762212883.0,-4206325432.0,34868729200.0,2018.0,,,,,,0.29805230735741217,-0.21053323721349332,-0.456213304402094,,0.829834999378203,0.8570319681027128,1,24.34187353970861,,,,,,
00154426,(주)아이에이치큐,2015,CFS,255675961419.0,40636103741.0,215039857678.0,115209166741.0,,81672500.0,106178241906.0,7366385577.0,3821010058.0,34635244510.0,성공,확정,False,0.0,38421345000.0,,False,0.4506061739304307,0.1175830382965959,True,사용가능,,,,,,,,,,,1.0850543828272756,-0.120520655445984,0.06937754331552683,,0.18897010154205168,0.0,0,26.267176703948227,2016.0,1168689000.0,113268537687.0,256634714001.0,0.0,0.0
00154426,(주)아이에이치큐,2016,CFS,256634714001.0,35076218333.0,221558495668.0,113268537687.0,,101538098.0,109404922575.0,11222960068.0,4223112975.0,42181532624.0,성공,확정,False,1168689000.0,37697225000.0,CFS,False,0.4413609364108031,0.1175830382965959,True,사용가능,115209166741.0,106178241906.0,7366385577.0,255675961419.0,2015.0,-0.01684439796672342,0.030389283256889794,-0.04723368122361321,0.329986027252646,,1.0353148196723176,-0.14790835993002915,0.10258185650016215,0.03320431318463532,0.15831583540610808,0.01031786075696934,0,26.2709195644712,2017.0,4177038000.0,110401192385.0,255079897921.0,0.0,1.0
