corp_code,기업명,사업연도,재무제표,자산총계,부채총계,자본총계,무형자산,영업권,재고자산,매출액,영업이익,당기순이익,영업활동현금흐름,대사,신뢰도,합산표시,손상액,상각액,직전재무제표,기준전환,무형비중,무형비중_중앙값,적용대상,상태
00204642,(주)티비씨,2019,CFS,121715438696.0,11054998594.0,110660440102.0,161804864.0,,2038491.0,49281263228.0,5247959128.0,5567951492.0,1754645939.0,실패,,,,,CFS,False,0.0013293700925165993,0.0013293700925165993,False,적용대상아님
00204642,(주)티비씨,2020,CFS,119624621981.0,6310328071.0,113314293910.0,46288532.0,,2254647.0,35291791914.0,2915148167.0,3767801849.0,6353478017.0,실패,,,,,CFS,False,0.00038694819873580887,0.0013293700925165993,False,적용대상아님
00204642,(주)티비씨,2021,CFS,126908628904.0,9708953292.0,117199675612.0,57528283.0,,0.0,42842548188.0,4330542169.0,4628244368.0,8734693256.0,실패,,,,,CFS,False,0.0004533047397708256,0.0013293700925165993,False,적용대상아님
00204642,(주)티비씨,2022,CFS,128738301479.0,7146543184.0,121591758295.0,171796777.0,,0.0,42483287221.0,4052343613.0,4927772175.0,-2077605704.0,실패,,,,,CFS,False,0.0013344651516007749,0.0013293700925165993,False,적용대상아님
00204642,(주)티비씨,2023,CFS,134217378721.0,7854020250.0,126363358471.0,139780933.0,,,43505868968.0,4137402175.0,6194310171.0,1712193486.0,실패,,,,,CFS,False,0.0010414518174324135,0.0013293700925165993,False,적용대상아님
00204642,(주)티비씨,2024,CFS,135621536292.0,7645164007.0,127976372285.0,96773899.0,,,40284018896.0,1456314716.0,3802312247.0,10600621174.0,실패,,,,,CFS,False,0.0007135584925954601,0.0013293700925165993,False,적용대상아님
00204642,(주)티비씨,2025,CFS,137292302327.0,5961241021.0,131331061306.0,53950668.0,,,42691388395.0,1484573947.0,3799296059.0,7902572295.0,실패,,,,,CFS,False,0.00039296207497126385,0.0013293700925165993,False,적용대상아님
00207755,(주)지에스홈쇼핑,2015,CFS,1237223412648.0,321670154537.0,915553258111.0,58855625015.0,,24938908343.0,1122448403117.0,105698974200.0,78358171244.0,46873985261.0,성공,확정,False,0.0,12190617000.0,,False,0.04757073331568524,0.02490488077758719,True,사용가능
00207755,(주)지에스홈쇼핑,2016,CFS,1359434067778.0,383854678867.0,975579388911.0,46932163704.0,,12303942716.0,1097764890482.0,126396403124.0,105806097603.0,192200548427.0,성공,확정,False,1210439000.0,12047864000.0,CFS,False,0.03452330996876575,0.02490488077758719,True,사용가능
00207755,(주)지에스홈쇼핑,2017,CFS,1425154432309.0,361278897522.0,1063875534787.0,38740461938.0,,26765209370.0,1086288129781.0,141292559681.0,102719290989.0,70981359035.0,성공,확정,False,0.0,10312967000.0,CFS,False,0.027183343123898272,0.02490488077758719,True,사용가능
00207755,(주)지에스홈쇼핑,2018,CFS,1393130850282.0,303961128629.0,1089169721653.0,31521561548.0,,28975517530.0,1104393651409.0,136829383626.0,133936936794.0,45766968161.0,성공,확정,False,1136570000.0,8279199000.0,CFS,False,0.022626418431276107,0.02490488077758719,True,사용가능
00207755,(주)지에스홈쇼핑,2019,CFS,1446961556445.0,299764978316.0,1147196578129.0,28840161778.0,,45752675241.0,1230358734740.0,121125756936.0,109755435292.0,93625551731.0,성공,확정,False,0.0,3755364000.0,CFS,False,0.01993153283827153,0.02490488077758719,True,사용가능
00207755,(주)지에스홈쇼핑,2020,CFS,1577909027323.0,334002544848.0,1243906482475.0,27334218369.0,,37720695466.0,1245664243521.0,156914206678.0,125063546080.0,173792004907.0,성공,확정,False,0.0,2513456000.0,CFS,False,0.01732306355796306,0.02490488077758719,True,사용가능
00208134,(주)케이엔엔,2015,CFS,189932201610.0,15012116491.0,174920085119.0,966446280.0,,34120600.0,62748443507.0,8254363051.0,6887061457.0,9856236446.0,실패,,,,,,False,0.00508837507177675,0.0006910332217965413,False,적용대상아님
00208134,(주)케이엔엔,2016,CFS,198501634670.0,20337248179.0,178164386491.0,967076860.0,,35678413.0,61824765964.0,5935456244.0,6891426263.0,16165517071.0,실패,,,,,CFS,False,0.004871883607445962,0.0006910332217965413,False,적용대상아님
00208134,(주)케이엔엔,2017,CFS,202687242993.0,17334777147.0,185352465846.0,947792546.0,,13271143.0,65355374649.0,8587797919.0,9600543293.0,6955074254.0,실패,,,,,CFS,False,0.004676133199131496,0.0006910332217965413,False,적용대상아님
00208134,(주)케이엔엔,2018,CFS,206896822379.0,15902302416.0,190994519963.0,947029026.0,,0.0,64113045626.0,7803631103.0,7840466706.0,12515806037.0,실패,,,,,CFS,False,0.004577300971134312,0.0006910332217965413,False,적용대상아님
00208134,(주)케이엔엔,2019,CFS,210159419660.0,13845410825.0,196314008835.0,943977026.0,,0.0,71120187421.0,7443644044.0,8126480571.0,12040821789.0,실패,,,,,CFS,False,0.004491718846231991,0.0006910332217965413,False,적용대상아님
00208134,(주)케이엔엔,2020,CFS,213817505931.0,13910585662.0,199906920269.0,147755000.0,,,57331562092.0,6206545602.0,6194524671.0,11330381470.0,실패,,,,,CFS,False,0.0006910332217965413,0.0006910332217965413,False,적용대상아님
00208134,(주)케이엔엔,2021,CFS,221936074769.0,15779519371.0,206156555398.0,147217000.0,,,64977971322.0,9879827448.0,9193621216.0,21517520441.0,실패,,,,,CFS,False,0.0006633306466883736,0.0006910332217965413,False,적용대상아님
00208134,(주)케이엔엔,2022,CFS,222951032411.0,15476143402.0,207474889009.0,147217000.0,,,65959982382.0,6737900636.0,7381244846.0,2675240368.0,실패,,,,,CFS,False,0.000660310914051352,0.0006910332217965413,False,적용대상아님
00208134,(주)케이엔엔,2023,CFS,230075315005.0,14606204611.0,215469110394.0,147755461.0,,,66077800047.0,6091666941.0,8448732785.0,11556352467.0,실패,,,,,CFS,False,0.0006422047536772425,0.0006910332217965413,False,적용대상아님
00208134,(주)케이엔엔,2024,CFS,236345158411.0,15947931350.0,220397227061.0,147697249.0,,,68852610544.0,4512857207.0,8113827411.0,10364626879.0,실패,,,,,CFS,False,0.0006249218303983918,0.0006910332217965413,False,적용대상아님
00208134,(주)케이엔엔,2025,CFS,246314621852.0,17815370402.0,228499251450.0,147639037.0,,,68506931399.0,3194305734.0,11304202453.0,17632896000.0,실패,,,,,CFS,False,0.0005993920941027611,0.0006910332217965413,False,적용대상아님
00222532,(주)엘지헬로비전,2015,OFS,2000272843281.0,1049060692885.0,951212150396.0,223905515057.0,572283406730.0,18168788595.0,1182612870217.0,104970126374.0,59676898564.0,368235044724.0,성공,확정,False,102200000.0,218360000.0,,False,0.11193748683291281,0.0528292883538181,True,사용가능
00222532,(주)엘지헬로비전,2016,OFS,1840191674866.0,873536811412.0,966654863454.0,185564188574.0,572283406730.0,12778488565.0,1100634800031.0,42936484698.0,21512792639.0,275776258507.0,성공,확정,False,0.0,192371000.0,OFS,False,0.10083959791172976,0.0528292883538181,True,사용가능
00222532,(주)엘지헬로비전,2017,OFS,1868155224355.0,881032763746.0,987122460609.0,173818770481.0,572283406730.0,19082502273.0,1119895014270.0,72864983274.0,28882737680.0,281258258755.0,성공,확정,False,0.0,197492000.0,OFS,False,0.09304300210974853,0.0528292883538181,True,사용가능
00222532,(주)엘지헬로비전,2018,CFS,1935138661550.0,875878588004.0,1059260073546.0,208145096439.0,589210362124.0,16447496236.0,1178041257956.0,68004595239.0,39690621314.0,262556593054.0,성공,확정,False,0.0,384281000.0,OFS,True,0.10756081751386266,0.0528292883538181,True,사용가능
00222532,(주)엘지헬로비전,2019,CFS,1790671377931.0,839364024702.0,951307353229.0,102763990791.0,490322644492.0,5151588432.0,1112180458963.0,29249461527.0,-94231348080.0,250434425417.0,성공,확정,False,1611887000.0,51897911000.0,CFS,False,0.0573885259224598,0.0528292883538181,True,사용가능
00222532,(주)엘지헬로비전,2020,CFS,1472721455548.0,841615540357.0,631105915191.0,77802826440.0,168991669756.0,7219628675.0,1057934695627.0,34150119189.0,-312793599147.0,218615356521.0,성공,확정,False,23673000.0,41551569000.0,CFS,False,0.0528292883538181,0.0528292883538181,True,사용가능
00222532,(주)엘지헬로비전,2021,CFS,1488116032317.0,835732530156.0,652383502161.0,62676529545.0,168991669756.0,10144190591.0,1080132280928.0,44492025603.0,26921862454.0,69815022115.0,성공,확정,False,0.0,29414513000.0,CFS,False,0.042118039308677094,0.0528292883538181,True,사용가능
00222532,(주)엘지헬로비전,2022,CFS,1428013437283.0,802491626000.0,625521811283.0,48393609567.0,109035051591.0,6672584213.0,1167867997994.0,53800859859.0,-26024593275.0,178964672570.0,성공,확정,False,0.0,27280511000.0,CFS,False,0.03388876344124308,0.0528292883538181,True,사용가능
00222532,(주)엘지헬로비전,2023,CFS,1319446205693.0,754107897938.0,565338307755.0,46489266248.0,24513164719.0,10345332143.0,1190257448844.0,47352193560.0,-45352667210.0,84352110308.0,성공,확정,False,0.0,24980259000.0,CFS,False,0.035233923177324905,0.0528292883538181,True,사용가능
00222532,(주)엘지헬로비전,2024,CFS,1243517604881.0,799432319472.0,444085285409.0,45802851954.0,0.0,51876305384.0,1196435375181.0,13472973352.0,-106228495334.0,87933002034.0,성공,확정,False,6905548000.0,19741812000.0,CFS,False,0.036833295945482944,0.0528292883538181,True,사용가능
00222532,(주)엘지헬로비전,2025,CFS,1265815637408.0,813157694883.0,452657942525.0,47843828296.0,0.0,6892129497.0,1265651619684.0,18730193260.0,1780517603.0,121110045200.0,성공,확정,False,0.0,15643073000.0,CFS,False,0.03779683777170695,0.0528292883538181,True,사용가능
00223762,(주)케이티지니뮤직,2015,OFS,90517673550.0,30767444704.0,59750228846.0,9835090321.0,,66223430.0,89179162227.0,1935731321.0,3382864660.0,8499089954.0,성공,확정,False,0.0,14450782000.0,,False,0.1086538124023626,0.2703839067797853,True,사용가능
00223762,(주)케이티지니뮤직,2016,OFS,110079575096.0,41952579638.0,68126995458.0,8479412074.0,,83767899.0,111286638023.0,4899081748.0,8236380407.0,13387464717.0,성공,확정,False,0.0,16465569000.0,OFS,False,0.07702984015522531,0.2703839067797853,True,사용가능
00223762,(주)케이티지니뮤직,2017,OFS,139493908800.0,48512459545.0,90981449255.0,2042580641.0,,303790051.0,155641711618.0,2401671806.0,-3401432142.0,,성공,확정,False,6051876000.0,18630814000.0,OFS,False,0.014642794503153244,0.2703839067797853,True,사용가능
00223762,(주)케이티지니뮤직,2018,CFS,222002409461.0,76577922358.0,145424487103.0,62367106929.0,,336228579.0,171232730142.0,6889092474.0,5937816079.0,,성공,확정,False,519212000.0,20990695000.0,OFS,True,0.2809298650425516,0.2703839067797853,True,사용가능
00223762,(주)케이티지니뮤직,2019,OFS,233880648315.0,81194526967.0,152686121348.0,60771067856.0,,314591593.0,230468779379.0,8127067802.0,7314176925.0,2915565577.0,성공,확정,False,103067000.0,25150437000.0,CFS,True,0.259837948517019,0.2703839067797853,True,사용가능
00223762,(주)케이티지니뮤직,2020,OFS,250537976853.0,88487569863.0,162050406990.0,55587544623.0,,97557019.0,246967532160.0,11463451334.0,9471844621.0,742946855.0,성공,확정,False,0.0,27709300000.0,OFS,False,0.22187272892211185,0.2703839067797853,True,사용가능
00223762,(주)케이티지니뮤직,2021,CFS,307060996340.0,199309435741.0,107751560599.0,116265644712.0,,318336560.0,252006950035.0,10501531906.0,-4887813493.0,27652988694.0,성공,확정,False,0.0,29790886000.0,OFS,True,0.3786402248993627,0.2703839067797853,True,사용가능
00223762,(주)케이티지니뮤직,2022,CFS,340102689990.0,158930776532.0,181171913458.0,122081373659.0,,245628635.0,286106152010.0,13820761140.0,18691572923.0,29321893314.0,성공,확정,False,0.0,32325682000.0,CFS,False,0.3589544489124433,0.2703839067797853,True,사용가능
00223762,(주)케이티지니뮤직,2023,CFS,407620422306.0,169794185697.0,237826236609.0,122206842594.0,,243216312.0,307040865232.0,15360755595.0,21732575666.0,20246183919.0,성공,확정,False,0.0,36317860000.0,CFS,False,0.2998054952758464,0.2703839067797853,True,사용가능
00223762,(주)케이티지니뮤직,2024,CFS,352431238562.0,126359852209.0,226071386353.0,109086312833.0,,343728429.0,301615219228.0,12193400754.0,-13772161745.0,-5087313877.0,성공,확정,False,12320166000.0,40298084000.0,CFS,False,0.309525095670001,0.2703839067797853,True,사용가능
00223762,,2025,,,,,,,,,,,,실패,,,,,CFS,False,,0.2703839067797853,True,본문없음
00231691,(주)판타지오,2015,CFS,41336169891.0,16123099452.0,25213070439.0,3570646898.0,16966323514.0,496886865.0,23122140438.0,884813251.0,991509199.0,1341534320.0,성공,보통,False,0.0,64122553.0,,False,0.08638069050459912,0.11236866697921091,True,사용가능
00231691,(주)판타지오,2016,CFS,35609355967.0,13656709769.0,21952646198.0,4001375862.0,16382160000.0,417608690.0,21703284152.0,-3648552982.0,-3763140105.0,-2444703439.0,성공,확정,False,0.0,252264875.0,CFS,False,0.11236866697921091,0.11236866697921091,True,사용가능
00231691,(주)판타지오,2017,CFS,56661825520.0,10141979984.0,46519845536.0,1406794552.0,12545348973.0,0.0,13304891629.0,-6434995841.0,-8837074222.0,-3825526726.0,성공,확정,False,1485714.0,521072459.0,CFS,False,0.024827907309541975,0.11236866697921091,True,사용가능
00231691,(주)판타지오,2018,CFS,46539179043.0,9017432381.0,37521746662.0,873999316.0,12545348973.0,0.0,13615020292.0,352770705.0,-9200333587.0,555743657.0,성공,확정,False,0.0,536250396.0,CFS,False,0.018779861054112407,0.11236866697921091,True,사용가능
00231691,(주)판타지오,2019,CFS,33125492031.0,11297845900.0,21827646131.0,423130838.0,8847035000.0,2649423.0,18513748368.0,496493097.0,-15835104769.0,1680020607.0,실패,,,,,CFS,False,0.012773571411528599,0.11236866697921091,True,주석대사실패
00231691,(주)판타지오,2020,CFS,28779495501.0,7910276955.0,20869218546.0,222230601.0,3744432177.0,302626478.0,16425762721.0,-708265130.0,-2772677746.0,7590410.0,성공,확정,False,400000000.0,203981917.0,CFS,False,0.007721837965932313,0.11236866697921091,True,사용가능
00231691,(주)판타지오,2021,CFS,58607666093.0,27390404896.0,31217261197.0,6635050805.0,3749639208.0,0.0,23455295407.0,1831076344.0,-20682549859.0,4185306565.0,성공,확정,False,434849863.0,174450540.0,CFS,False,0.11321131256909886,0.11236866697921091,True,사용가능
00231691,(주)판타지오,2022,CFS,77433698065.0,45731030061.0,31702668004.0,12337997368.0,2882957419.0,0.0,15259393021.0,1252832300.0,-6762436766.0,9167427331.0,실패,,,,,CFS,False,0.15933627963426392,0.11236866697921091,True,주석대사실패
00231691,(주)판타지오,2023,CFS,78463627513.0,35755800134.0,42707827379.0,17031453173.0,2442259767.0,13354809507.0,38527506388.0,-4913262869.0,-18458038424.0,-3631640181.0,실패,,,,,CFS,False,0.2170617611348417,0.11236866697921091,True,주석대사실패
00231691,(주)판타지오,2024,CFS,89639124348.0,31558209410.0,58080914938.0,14212864569.0,0.0,0.0,72334500746.0,-1540001928.0,-6431810872.0,2441236181.0,실패,,,,,CFS,False,0.1585564860475694,0.11236866697921091,True,주석대사실패
00231691,(주)판타지오,2025,CFS,88497570509.0,39538629488.0,48958941021.0,13083812946.0,0.0,0.0,38192077332.0,-8032024834.0,-9200491612.0,12700678857.0,실패,,,,,CFS,False,0.14784375289341312,0.11236866697921091,True,주석대사실패
00232496,(주)씨그널엔터테인먼트그룹,2015,CFS,81902827419.0,49474613081.0,32428214338.0,960478008.0,,3021501321.0,25161179914.0,-10422663853.0,-24346725445.0,,성공,확정,False,0.0,275378000.0,,False,0.011727043354515332,0.007611548535696058,True,사용가능
00232496,(주)씨그널엔터테인먼트그룹,2016,CFS,50871848509.0,19908668572.0,30963179937.0,2174192153.0,,0.0,23996316239.0,-4503001821.0,-33838321912.0,,성공,확정,False,1882789000.0,444579000.0,CFS,False,0.04273861117146849,0.007611548535696058,True,사용가능
00232496,(주)씨그널엔터테인먼트그룹,2017,CFS,48941775910.0,19370793485.0,29570982425.0,125519466.0,,,31328168339.0,-3023180184.0,-9822886231.0,,성공,확정,False,1329216000.0,79265000.0,CFS,False,0.0025646692149222422,0.007611548535696058,True,사용가능
00232496,(주)씨그널엔터테인먼트그룹,2018,CFS,39296991158.0,25068934014.0,14228057144.0,137384392.0,,,16828150323.0,-2665281019.0,-8231460501.0,,실패,,,,,CFS,False,0.0034960537168767835,0.007611548535696058,True,주석대사실패
00249441,(주)씨씨에스충북방송,2015,CFS,58383141606.0,23117115602.0,35266026004.0,7341848526.0,,393239005.0,24575210014.0,-930251241.0,-2871046148.0,202053962.0,성공,확정,False,0.0,,,False,0.12575288557691255,0.028047509417943848,True,사용가능
00249441,(주)씨씨에스충북방송,2016,CFS,45263653765.0,11616342120.0,33647311645.0,6772842456.0,,0.0,20908296643.0,-1285687781.0,-2109478856.0,4115550075.0,성공,확정,False,0.0,,CFS,False,0.14963092664068323,0.028047509417943848,True,사용가능
00249441,(주)씨씨에스충북방송,2017,CFS,42450754040.0,11333616828.0,31117137212.0,5103188542.0,,0.0,21259586706.0,-1125228385.0,-7114186166.0,4706142128.0,성공,확정,False,1641353100.0,,CFS,False,0.12021432027311993,0.028047509417943848,True,사용가능
00249441,(주)씨씨에스충북방송,2018,CFS,35691430343.0,11298901169.0,24392529174.0,2552904601.0,,,21012547877.0,-3682857563.0,-7526602221.0,4998952409.0,성공,확정,False,0.0,127828122.0,CFS,False,0.07152710262565001,0.028047509417943848,True,사용가능
00249441,(주)씨씨에스충북방송,2019,CFS,34335091059.0,7196408286.0,27138682773.0,1372529451.0,,,20318289999.0,395805451.0,-168971009.0,1868663452.0,성공,확정,False,1047027906.0,239783244.0,CFS,False,0.039974539419205334,0.028047509417943848,True,사용가능
00249441,(주)씨씨에스충북방송,2020,CFS,34807581799.0,8501006302.0,26306575497.0,748661646.0,,,19270324242.0,-347243895.0,-2921851094.0,5313196592.0,성공,확정,False,585208868.0,38658937.0,CFS,False,0.02150857966299482,0.028047509417943848,True,사용가능
00249441,(주)씨씨에스충북방송,2021,CFS,28974325167.0,4674769214.0,24299555953.0,812657658.0,,,18740525393.0,-543121152.0,1188117631.0,1624620404.0,성공,확정,False,422624072.0,36524208.0,CFS,False,0.028047509417943848,0.028047509417943848,True,사용가능
00249441,(주)씨씨에스충북방송,2022,CFS,32092326250.0,7178057699.0,24914268551.0,32832000.0,,,19355942259.0,648839089.0,734417501.0,4567656857.0,성공,확정,False,516084366.0,100000.0,CFS,False,0.0010230483058235767,0.028047509417943848,True,사용가능
00249441,(주)씨씨에스충북방송,2023,CFS,31552488645.0,4013018555.0,27539470090.0,135155333.0,,,19211399837.0,453727360.0,2534148486.0,4229033783.0,성공,확정,False,0.0,7476667.0,CFS,False,0.004283507856405411,0.028047509417943848,True,사용가능
00249441,(주)씨씨에스충북방송,2024,CFS,38009612874.0,3524268696.0,34485344178.0,26932000.0,,1568275.0,18337213022.0,-850011520.0,-1073241178.0,2520538193.0,성공,확정,False,206844999.0,36414334.0,CFS,False,0.0007085575980286423,0.028047509417943848,True,사용가능
00249441,(주)씨씨에스충북방송,2025,CFS,28953199521.0,3542273767.0,25410925754.0,26932000.0,,2412508.0,18271161053.0,-5020235846.0,-9074418424.0,-2252455173.0,성공,확정,False,60958334.0,2791666.0,CFS,False,0.0009301908060442851,0.028047509417943848,True,사용가능
00252393,,2015,,,,,,,,,,,,실패,,,,,,False,,,False,본문없음
00252393,,2016,,,,,,,,,,,,실패,,,,,,False,,,False,본문없음
00255071,,2015,,,,,,,,,,,,실패,,,,,,False,,,False,본문없음
00258689,(주)제이와이피엔터테인먼트,2015,CFS,74088718972.0,15273440117.0,58815278855.0,33091434732.0,,927461927.0,50557050960.0,4198535095.0,3223272695.0,4862451442.0,성공,확정,False,0.0,2150480000.0,,False,0.4466460642207364,0.1376562777579446,True,사용가능
00258689,(주)제이와이피엔터테인먼트,2016,CFS,86571517594.0,19529789206.0,67041728388.0,30978512618.0,,1372862613.0,73645282523.0,13811807741.0,8524635842.0,15424673317.0,성공,확정,False,0.0,2139364000.0,CFS,False,0.35783723652947746,0.1376562777579446,True,사용가능
00258689,(주)제이와이피엔터테인먼트,2017,CFS,124428024149.0,38667610853.0,85760413296.0,29134692496.0,,1653786151.0,102241863796.0,19462607147.0,16369258073.0,27110664256.0,성공,확정,False,12500000.0,2559055000.0,CFS,False,0.2341489603749699,0.1376562777579446,True,사용가능
00258689,(주)제이와이피엔터테인먼트,2018,CFS,159341919774.0,31373866303.0,127968053471.0,29108181182.0,,1481778495.0,124821138131.0,28748634270.0,24275342132.0,22396588778.0,성공,확정,False,0.0,276996000.0,CFS,False,0.18267748514192067,0.1376562777579446,True,사용가능
00258689,(주)제이와이피엔터테인먼트,2019,CFS,207839679239.0,45489735142.0,162349944097.0,29043036790.0,,690988886.0,155435844908.0,43458524745.0,31220337653.0,50943042578.0,성공,확정,False,0.0,280877000.0,CFS,False,0.1397376905908457,0.1376562777579446,True,사용가능
00258689,(주)제이와이피엔터테인먼트,2020,CFS,223949702666.0,37702367193.0,186247335473.0,30828082474.0,,448282082.0,144399021991.0,44136482815.0,29636398233.0,22060358410.0,성공,확정,False,0.0,417899000.0,CFS,False,0.1376562777579446,0.1376562777579446,True,사용가능
00258689,(주)제이와이피엔터테인먼트,2021,CFS,317418306083.0,66768917247.0,250649388836.0,29545607468.0,,1433494363.0,193899561773.0,57903761113.0,67500729976.0,45832695228.0,성공,확정,True,,2250171000.0,CFS,False,0.09308098147393641,0.1376562777579446,True,상각손상합산
00258689,(주)제이와이피엔터테인먼트,2022,CFS,411122310132.0,106621208896.0,304501101236.0,41506863178.0,,2397304762.0,345892110215.0,96631539970.0,67501258494.0,87648404245.0,성공,확정,True,,1720534000.0,CFS,False,0.10095988992831183,0.1376562777579446,True,상각손상합산
00258689,(주)제이와이피엔터테인먼트,2023,CFS,571533446142.0,173490775206.0,398042670936.0,40648348163.0,,24438851519.0,566500542871.0,169443909949.0,105016740741.0,151239365837.0,성공,확정,True,,10041125000.0,CFS,False,0.0711215562927891,0.1376562777579446,True,상각손상합산
00258689,(주)제이와이피엔터테인먼트,2024,CFS,678782059891.0,195900558505.0,482881501386.0,60223870978.0,,14310042165.0,601787883332.0,128262269240.0,97714913917.0,89293013736.0,성공,확정,False,0.0,5701915000.0,CFS,False,0.08872342764579083,0.1376562777579446,True,사용가능
00258689,(주)제이와이피엔터테인먼트,2025,CFS,851090190178.0,226142470880.0,624947719298.0,66897868484.0,,20168943120.0,821854634614.0,155246094076.0,160563476080.0,124332829487.0,성공,확정,False,0.0,10111109000.0,CFS,False,0.07860256087549164,0.1376562777579446,True,사용가능
00259590,(주)바른손이앤에이,2015,CFS,47832856345.0,18304729087.0,29528127258.0,25319362246.0,,0.0,15698007210.0,3802762485.0,-451563807.0,-1780715989.0,성공,확정,False,466958000.0,316115000.0,,False,0.5293299246731404,0.03128216208065247,True,사용가능
00259590,(주)바른손이앤에이,2016,CFS,68782256529.0,23545150925.0,45237105604.0,26189525699.0,,,41653823490.0,14976131492.0,33427710921.0,17305576270.0,성공,확정,False,7508011000.0,551699000.0,CFS,False,0.3807599084504877,0.03128216208065247,True,사용가능
00259590,(주)바른손이앤에이,2017,CFS,72073730490.0,34780043205.0,37293687285.0,8584008593.0,,,31430347233.0,-1266547960.0,-31397624662.0,14750954400.0,성공,확정,False,26483900000.0,259735000.0,CFS,False,0.11910037866280564,0.03128216208065247,True,사용가능
00259590,(주)바른손이앤에이,2018,CFS,113995488141.0,23264354220.0,90731133921.0,4635452145.0,,,30044466559.0,-22979774381.0,80874968503.0,-32194212038.0,성공,확정,False,105315000.0,396661000.0,CFS,False,0.04066347028810869,0.03128216208065247,True,사용가능
00259590,(주)바른손이앤에이,2019,CFS,103169274032.0,32171069521.0,70998204511.0,2138926275.0,,,16975339380.0,-17734440678.0,-24053157866.0,-20902812548.0,성공,확정,False,5324610000.0,242833000.0,CFS,False,0.020732202441751887,0.03128216208065247,True,사용가능
00259590,(주)바른손이앤에이,2020,CFS,104821778991.0,31962478744.0,72859300247.0,2011059702.0,,,15206735467.0,-2396482171.0,-7569432700.0,2248257441.0,성공,확정,False,700000000.0,126528000.0,CFS,False,0.01918551393954752,0.03128216208065247,True,사용가능
00259590,(주)바른손이앤에이,2021,CFS,140862621665.0,31484769176.0,109377852489.0,4842098635.0,,488092523.0,10711420633.0,-1322252018.0,8534083816.0,-6927117085.0,성공,확정,False,457023000.0,10789000.0,CFS,False,0.03437461675614342,0.03128216208065247,True,사용가능
00259590,(주)바른손이앤에이,2022,CFS,128074443885.0,42405037706.0,85669406179.0,4006445512.0,,0.0,26032765108.0,-4223014991.0,-13319475177.0,-5054464544.0,성공,확정,False,763430000.0,21999000.0,CFS,False,0.03128216208065247,0.03128216208065247,True,사용가능
00259590,(주)바른손이앤에이,2023,CFS,124862745913.0,53215504229.0,71647241684.0,3641751218.0,,0.0,23670251801.0,-4824155195.0,-13926418308.0,300216247.0,성공,확정,False,0.0,50456000.0,CFS,False,0.029166035004047124,0.03128216208065247,True,사용가능
00259590,(주)바른손이앤에이,2024,CFS,111166407353.0,43744774776.0,67421632577.0,3220522257.0,,,9488644875.0,-266076028.0,-5175167552.0,-2313867925.0,성공,확정,False,0.0,72508000.0,CFS,False,0.028970282783120714,0.03128216208065247,True,사용가능
00259590,(주)바른손이앤에이,2025,CFS,102888264494.0,44506483123.0,58381781371.0,2566782257.0,,,11603958770.0,-2276213982.0,-6893362078.0,-6428238433.0,성공,확정,False,0.0,72508000.0,CFS,False,0.02494727916369591,0.03128216208065247,True,사용가능
00260930,(주)에스엠엔터테인먼트,2015,CFS,459709219858.0,136211256332.0,323497963526.0,51079236655.0,,10006569143.0,325439247011.0,36422839744.0,18387798275.0,,성공,확정,False,1400000.0,13960705000.0,,False,0.1111120561618884,0.13229430081486632,True,사용가능
00260930,(주)에스엠엔터테인먼트,2016,CFS,525082697414.0,149536301555.0,375546395859.0,37051350324.0,,11209998424.0,349870229327.0,20705234399.0,4225515109.0,21151119745.0,성공,확정,False,0.0,13099051000.0,CFS,False,0.07056288563016001,0.13229430081486632,True,사용가능
00260930,(주)에스엠엔터테인먼트,2017,CFS,797509023895.0,361878090412.0,435630933483.0,113495243827.0,,8628752355.0,365386504380.0,10941300582.0,-4709252451.0,,성공,확정,False,0.0,64360304000.0,CFS,False,0.14231217506818178,0.13229430081486632,True,사용가능
00260930,(주)에스엠엔터테인먼트,2018,CFS,1002473549711.0,426345966340.0,576127583371.0,186003342580.0,,11524908225.0,612227478805.0,47746036880.0,23420444781.0,120003666943.0,성공,확정,False,799980000.0,75275566000.0,CFS,False,0.18554438930944595,0.13229430081486632,True,사용가능
00260930,(주)에스엠엔터테인먼트,2019,CFS,1115620586546.0,482852438972.0,632768147574.0,199278124787.0,,14758462154.0,657825612024.0,40396706232.0,-16182525437.0,91946538513.0,성공,확정,False,17011778000.0,103203813000.0,CFS,False,0.17862535631757387,0.13229430081486632,True,사용가능
00260930,(주)에스엠엔터테인먼트,2020,CFS,1068872535478.0,452733816018.0,616138719460.0,177933814020.0,,11416473404.0,579875790663.0,6495064093.0,-80341242406.0,45398545730.0,성공,확정,False,11968218000.0,166205811000.0,CFS,False,0.16646869305181272,0.13229430081486632,True,사용가능
00260930,(주)에스엠엔터테인먼트,2021,CFS,1314942073873.0,526500165835.0,788441908038.0,144813615831.0,,14405560720.0,701563172148.0,67520136401.0,133225196705.0,122557828394.0,성공,확정,False,10506961000.0,174959850000.0,CFS,False,0.11012927391126008,0.13229430081486632,True,사용가능
00260930,(주)에스엠엔터테인먼트,2022,CFS,1463023492474.0,576891434654.0,886132057820.0,145107007512.0,,20444675058.0,850769309133.0,91007611263.0,82028551863.0,114937054179.0,성공,확정,False,221066000.0,183729158000.0,CFS,False,0.09918296477018379,0.13229430081486632,True,사용가능
